disease_id	DduftC	DgaG	D<soD	Dso>D
Q4634172	0	0	0	1
Q4636618	0	0	0	1
Q464067	9	0	8	0
Q4646476	0	0	0	1
Q465016	0	0	1	1
Q4651856	0	0	0	1
Q4667072	0	0	4	1
Q4667534	1	0	29	1
Q4669671	0	0	0	1
Q4672538	0	0	0	1
Q4673499	0	0	0	1
Q4673593	0	0	0	1
Q4673758	0	0	0	1
Q4674158	0	0	0	1
Q4674171	0	0	0	2
Q4674172	0	0	4	1
Q4675038	0	0	0	1
Q4675304	0	0	0	1
Q4675757	0	0	3	1
Q4675773	0	0	0	1
Q4675781	0	0	0	1
Q4675784	0	0	0	1
Q467635	8	6	5	2
Q4676432	18	0	0	2
Q4677911	1	0	0	1
Q4677914	0	0	0	1
Q4677915	0	0	0	1
Q4677921	1	0	0	1
Q4677934	0	0	0	1
Q4677938	0	0	1	2
Q4677939	0	0	0	1
Q4677951	0	0	0	1
Q4677952	0	0	0	1
Q4678337	0	0	0	3
Q4682245	0	0	3	1
Q4682248	0	0	0	1
Q4682249	0	0	4	1
Q4682317	0	0	0	1
Q4684717	0	0	5	1
Q4684749	0	0	0	1
Q4684750	1	0	2	1
Q4690011	0	0	0	1
Q4690019	0	0	0	1
Q4690047	0	0	0	1
Q4692280	0	0	0	2
Q469490	0	0	0	1
Q470427	0	13	8	1
Q470701	0	0	0	1
Q4710773	0	0	0	1
Q4712685	0	0	0	1
Q4713263	0	14	0	1
Q471521	0	0	2	1
Q471778	0	0	1	0
Q472052	0	0	0	1
Q4721578	0	0	0	1
Q4731121	0	0	0	1
Q473262	0	0	0	1
Q4734609	0	0	0	2
Q4736375	0	0	0	1
Q4737958	0	0	0	1
Q474070	0	0	0	1
Q4740761	0	0	0	1
Q4742183	1	0	1	1
Q474237	0	0	0	1
Q474254	0	0	0	1
Q474994	0	0	3	1
Q475260	0	0	0	1
Q4761649	0	0	0	1
Q4763261	0	0	1	1
Q4763273	0	0	2	1
Q4763278	0	0	0	2
Q4763279	0	0	0	1
Q476921	0	0	3	3
Q4769722	0	0	0	2
Q4771330	0	0	0	2
Q4771350	0	0	0	1
Q4771415	0	0	0	1
Q47715	0	0	0	1
Q477390	0	0	1	0
Q47790	5	0	1	1
Q4781026	0	0	5	1
Q478891	0	0	0	1
Q47912	0	13	12	2
Q4797535	0	0	0	1
Q4797547	0	0	2	1
Q4797551	0	0	0	1
Q4804182	0	0	1	1
Q4807981	0	0	0	1
Q4811532	0	0	0	1
Q4812914	0	0	0	1
Q4813631	0	0	0	1
Q481392	0	0	0	1
Q48143	1	0	7	1
Q4817548	0	0	0	1
Q4817693	0	0	0	1
Q481787	0	0	0	2
Q4818889	0	0	0	1
Q4821698	0	0	0	1
Q4826340	0	0	1	2
Q4826993	0	0	0	1
Q4826996	0	0	21	2
Q4827018	0	0	1	1
Q4828020	0	0	0	1
Q4830452	0	0	0	2
Q4830470	0	0	0	1
Q4831022	0	0	0	1
Q4833719	1	0	7	2
Q4841462	0	0	0	1
Q4845643	0	0	0	1
Q484631	0	0	0	1
Q484765	0	0	0	1
Q484797	0	0	5	1
Q484827	0	0	5	2
Q4850044	0	0	0	1
Q4853488	0	0	0	1
Q4854239	0	0	0	1
Q485831	0	0	1	1
Q4862390	3	0	1	2
Q486485	27	0	0	0
Q4865826	0	0	0	1
Q4866181	0	0	5	1
Q486680	0	0	0	1
Q4867062	0	0	0	2
Q4876717	0	0	0	2
Q487837	0	0	5	1
Q488214	0	0	0	1
Q4887955	0	0	0	1
Q4887956	0	0	0	1
Q4887962	0	0	0	1
Q4887975	0	0	0	1
Q4891136	0	0	0	1
Q4897218	0	0	0	1
Q489997	1	0	1	2
Q4903638	0	0	0	1
Q4904691	0	0	0	1
Q4913982	0	0	0	1
Q4915474	0	0	0	1
Q4919794	0	0	0	1
Q492129	0	0	0	1
Q4925474	0	0	0	1
Q4926135	0	0	0	1
Q4927306	0	0	0	1
Q4930176	0	0	0	1
Q4941552	1	0	9	1
Q4943512	0	0	0	1
Q4944687	1	0	0	1
Q494922	0	0	0	1
Q495146	1	0	0	1
Q4956398	0	0	0	1
Q4956400	0	0	0	2
Q4958833	0	0	0	1
Q4959796	0	0	13	1
Q496812	0	2	2	1
Q4973199	0	0	0	2
Q4976847	0	0	0	1
Q4979092	0	0	0	1
Q4979461	0	0	0	1
Q4982257	0	0	0	1
Q498237	0	0	0	1
Q4982380	0	0	0	1
Q498487	0	0	0	1
Q498916	0	0	2	1
Q4990874	0	0	0	1
Q499574	0	0	6	1
Q49970	2	0	0	1
Q49989	0	2	0	1
Q500695	0	0	7	2
Q500816	1	6	0	1
Q501561	0	0	5	1
Q5018774	0	0	0	1
Q503629	0	1	6	2
Q5037834	0	0	0	2
Q5038170	0	0	4	1
Q504775	8	6	12	2
Q504790	19	1	3	1
Q505142	0	0	4	1
Q5062122	0	0	27	1
Q5062123	0	0	0	1
Q5062153	0	0	0	1
Q5064098	0	0	0	1
Q5064103	0	0	0	1
Q5064108	0	0	0	1
Q506433	0	0	0	1
Q5065301	0	0	0	1
Q5065302	0	0	0	1
Q5065349	0	0	0	1
Q506652	5	0	2	1
Q506659	7	0	2	3
Q5075435	0	3	1	1
Q5090449	0	0	0	1
Q5090456	0	0	0	1
Q5090486	0	0	0	1
Q509122	0	0	0	1
Q5092514	0	0	0	1
Q509389	0	0	0	1
Q5095267	0	0	0	2
Q5097618	0	0	0	2
Q5097982	0	0	2	1
Q5104325	0	0	0	1
Q5104520	0	0	0	1
Q5104526	0	0	0	1
Q5104958	0	0	0	1
Q5104959	0	0	0	1
Q5105007	0	0	0	1
Q5105207	0	0	0	2
Q5105211	0	0	6	1
Q511000	0	0	4	1
Q511097	3	2	0	1
Q511372	0	0	0	1
Q5113979	0	0	0	1
Q511818	3	0	0	0
Q512313	0	0	1	3
Q5130614	0	0	0	3
Q5130798	0	0	0	2
Q5135822	0	0	1	1
Q5136452	0	0	0	1
Q5140809	0	0	0	1
Q5142470	0	0	0	1
Q5147822	0	0	0	1
Q5150905	0	0	1	0
Q515376	0	0	0	1
Q5156409	0	0	14	1
Q5159188	0	0	0	1
Q5160407	0	0	0	1
Q5160413	0	0	0	2
Q5160416	0	0	0	1
Q5160422	0	0	0	1
Q5160427	0	0	0	1
Q5160431	0	0	0	1
Q5160435	0	0	4	1
Q5160440	0	0	2	1
Q5160441	0	0	1	0
Q5160446	0	0	0	1
Q5160450	0	0	0	1
Q5160454	0	0	2	1
Q5161045	0	0	0	2
Q5161171	0	0	0	1
Q5161181	0	0	0	1
Q516562	0	0	0	3
Q5168503	0	0	0	1
Q5169382	0	0	0	1
Q5171107	0	0	0	1
Q5171111	0	0	0	1
Q517202	0	0	0	1
Q5172184	0	0	1	1
Q5172199	0	0	0	1
Q5173263	0	0	0	2
Q5175170	0	0	0	2
Q517856	0	0	0	1
Q5182126	0	0	12	1
Q5182134	0	0	1	0
Q5182138	0	0	0	1
Q5182141	0	0	0	1
Q5196687	2	0	2	1
Q5196693	0	0	0	2
Q5196694	0	0	0	1
Q5196696	0	0	0	1
Q5198214	0	0	0	1
Q5201177	0	0	5	1
Q5201212	0	0	0	1
Q5201263	0	0	1	1
Q520127	1	37	3	0
Q521863	0	0	0	1
Q5220984	0	0	0	1
Q523893	0	0	6	1
Q524353	0	0	0	2
Q5251081	0	0	0	1
Q5254539	0	0	0	1
Q525642	0	0	0	3
Q5259533	0	0	0	1
Q5259645	0	0	0	1
Q5262715	0	0	0	1
Q5265029	0	0	0	1
Q5272105	0	0	0	1
Q5274956	0	0	0	1
Q5275410	0	0	0	1
Q5275419	0	0	0	1
Q5276448	0	0	0	1
Q5282510	0	0	2	1
Q5282519	0	0	3	1
Q5282749	0	0	0	1
Q5282840	0	0	1	0
Q5282843	0	0	1	1
Q5283947	0	0	0	1
Q52844	10	0	5	1
Q52848	0	0	4	2
Q52849	4	6	0	1
Q52851	0	0	0	1
Q52854	0	0	0	1
Q52856	0	0	1	1
Q52859	0	0	0	2
Q529292	0	0	1	1
Q530142	0	0	0	1
Q531012	0	0	2	1
Q531019	0	0	3	2
Q5319350	0	0	0	2
Q5319366	0	0	0	1
Q5319369	0	0	0	1
Q5319554	0	0	0	1
Q532158	0	0	0	2
Q5322531	0	0	0	1
Q5325633	1	0	12	1
Q5326887	2	0	0	1
Q5334252	0	0	0	1
Q5334259	0	0	9	1
Q5334295	0	0	0	1
Q5334319	0	0	2	1
Q5340515	3	7	3	2
Q535364	0	0	0	1
Q5358728	0	0	0	1
Q536269	2	0	1	3
Q5370230	0	0	0	1
Q5375191	0	0	1	1
Q5376225	0	0	0	1
Q5376307	0	0	0	1
Q5376333	0	0	2	2
Q5376363	0	0	0	1
Q5376367	0	0	0	1
Q5376410	0	0	0	1
Q5376444	0	0	0	1
Q5379052	0	0	0	2
Q5380222	0	0	0	2
Q5381904	0	0	0	1
Q5383563	0	0	0	1
Q5383708	0	0	4	1
Q538432	0	0	4	1
Q539465	0	0	0	1
Q539491	0	0	1	1
Q5396391	0	0	0	2
Q5396477	0	0	0	1
Q539681	0	0	2	1
Q5398631	0	0	0	2
Q5405504	0	0	0	1
Q540571	0	0	1	1
Q540850	0	0	1	1
Q541244	0	0	0	1
Q5420699	0	0	0	1
Q5432932	0	0	0	1
Q5432935	0	0	0	1
Q5432936	0	0	0	1
Q5432941	0	1	0	2
Q543517	0	0	0	1
Q5437240	0	0	2	0
Q5437988	0	0	0	1
Q544006	27	0	8	1
Q5441566	0	0	0	1
Q5442760	11	0	20	1
Q5445	4	0	9	1
Q5445898	0	0	1	0
Q5445915	0	0	0	1
Q5446477	0	0	0	1
Q545408	0	0	2	2
Q5454124	0	0	2	1
Q5459411	0	0	0	1
Q5463847	0	0	0	1
Q5473408	0	1	0	1
Q5474322	0	0	6	1
Q5476262	0	0	1	3
Q548070	0	0	0	1
Q548213	0	0	2	1
Q548719	0	0	0	1
Q548913	0	0	0	1
Q548984	0	0	0	1
Q5490660	0	0	1	1
Q549229	0	0	0	1
Q5493754	0	0	0	2
Q549534	3	3	15	2
Q550455	0	0	20	1
Q5506384	0	0	9	1
Q5508825	4	0	1	1
Q5509169	1	0	2	2
Q5509198	0	0	0	2
Q551085	0	0	0	2
Q5513688	0	0	0	1
Q5513690	0	0	0	1
Q5513691	0	0	2	1
Q5514398	0	0	0	1
Q5517825	0	0	0	1
Q5518905	0	0	14	1
Q5521151	0	0	5	1
Q552348	1	0	0	1
Q5526789	0	0	1	1
Q5526839	2	0	13	1
Q5532415	0	0	4	2
Q5532491	0	0	1	0
Q5532501	0	0	0	1
Q5533166	0	0	0	1
Q5548621	0	0	0	1
Q5550848	0	0	0	1
Q5558486	0	0	1	1
Q555868	0	0	0	2
Q556281	0	1	7	3
Q5563106	0	0	4	0
Q5567200	0	0	0	1
Q5571213	0	0	0	1
Q5571234	0	0	0	1
Q5571239	0	0	1	1
Q5572555	0	0	0	1
Q557552	0	0	0	1
Q558070	0	0	3	1
Q558077	0	0	0	2
Q5581320	0	0	0	4
Q5582043	0	0	0	1
Q558230	0	0	5	2
Q559082	0	0	0	1
Q5596720	0	0	0	1
Q5596834	0	0	0	1
Q5596838	0	0	0	1
Q5598270	0	0	1	0
Q5598281	0	0	1	1
Q55998	0	0	2	1
Q560337	0	0	0	2
Q560456	0	0	1	2
Q5609615	0	0	0	1
Q5609617	0	0	0	1
Q5609817	14	0	0	1
Q5613758	0	0	0	1
Q5629813	0	0	0	1
Q5647163	0	0	0	1
Q567576	0	0	0	1
Q567660	0	0	0	1
Q567820	0	0	0	1
Q567869	0	0	1	1
Q568865	0	0	0	1
Q5696358	0	0	0	1
Q570197	0	0	2	1
Q570875	0	0	0	1
Q5712565	0	0	1	1
Q5714797	0	0	0	1
Q572111	0	0	0	1
Q572169	0	0	0	1
Q5737853	0	0	2	0
Q574329	0	0	0	1
Q5743641	2	0	0	2
Q5743696	0	0	0	1
Q574406	0	0	0	1
Q574694	0	0	0	1
Q574741	0	0	0	1
Q574905	6	0	0	1
Q576109	0	1	0	1
Q576179	0	0	1	1
Q576349	0	0	35	2
Q5763722	0	0	0	1
Q5773040	0	0	2	1
Q578257	0	0	0	1
Q578994	2	0	44	1
Q579527	1	0	1	2
Q579665	0	0	0	1
Q5797309	0	0	0	1
Q580285	0	2	0	1
Q580290	1	0	4	1
Q580506	0	0	0	1
Q581592	0	0	0	1
Q582207	0	0	0	1
Q582904	0	0	0	1
Q583908	0	1	0	1
Q584211	0	0	1	1
Q584265	0	0	6	2
Q584560	0	0	0	1
Q585011	0	0	0	1
Q585285	4	0	4	1
Q585911	0	0	0	1
Q586009	0	0	0	1
Q587420	1	0	0	3
Q588321	0	0	0	1
Q5883885	0	0	0	1
Q5898315	0	0	2	1
Q591256	0	0	0	1
Q592804	0	0	0	1
Q593958	1	0	3	1
Q594013	1	0	0	1
Q595010	1	0	1	1
Q595083	0	0	0	1
Q5955105	0	0	0	1
Q5957519	0	0	0	1
Q5957980	0	0	0	1
Q5958740	0	0	0	1
Q5958765	5	0	4	1
Q5959159	0	0	0	1
Q5959327	0	0	0	1
Q5959735	0	0	4	1
Q596474	1	14	0	1
Q5986443	0	0	0	1
Q5988515	0	0	0	1
Q5988889	0	0	0	4
Q5988903	0	0	0	1
Q599683	0	0	9	1
Q6007089	0	0	0	2
Q6013981	0	0	16	2
Q6013986	0	0	8	1
Q6029027	0	0	0	1
Q6029060	0	0	1	1
Q6030100	0	0	0	1
Q603644	0	0	7	1
Q604075	0	0	1	1
Q6043263	0	0	0	2
Q6046092	0	0	0	2
Q605006	0	0	18	1
Q6057162	0	0	1	2
Q6057481	0	0	0	2
Q6058392	0	0	1	1
Q6058436	0	0	0	2
Q6072985	0	0	4	1
Q6073879	0	0	0	1
Q608085	5	0	2	1
Q608259	0	0	0	1
Q6085903	0	0	0	1
Q609165	0	0	0	1
Q609503	0	0	0	1
Q610075	0	0	0	1
Q611458	0	0	0	1
Q611571	1	0	4	1
Q611984	0	0	2	1
Q612108	2	0	0	1
Q612681	1	0	0	1
Q612693	0	0	0	1
Q6132707	0	0	2	1
Q6137239	0	0	0	2
Q613809	0	0	0	1
Q614279	0	0	0	1
Q614750	2	0	0	2
Q6152510	0	0	0	1
Q6153637	0	0	1	0
Q6155971	0	0	0	1
Q615645	2	0	0	1
Q6159042	0	0	0	1
Q616003	0	0	2	1
Q6160183	0	0	0	1
Q616087	0	0	0	1
Q616088	0	0	0	1
Q616667	2	0	8	1
Q618246	0	0	0	1
Q618622	0	0	4	2
Q619428	0	0	0	1
Q620760	0	0	0	1
Q620918	0	0	3	1
Q622427	0	0	1	1
Q622604	0	0	0	1
Q622828	0	0	0	1
Q622969	0	0	0	1
Q623031	0	0	4	3
Q623668	0	0	0	2
Q624398	0	0	0	1
Q624748	0	0	0	2
Q625164	0	0	1	1
Q627291	0	0	0	3
Q62736	20	9	2	1
Q627368	5	0	0	1
Q627373	0	0	0	1
Q627625	5	0	4	1
Q6279182	0	0	2	0
Q630090	0	0	0	1
Q630552	0	0	3	1
Q631361	0	4	5	2
Q6318950	1	0	1	2
Q6318965	0	0	0	1
Q631904	0	0	0	1
Q632228	0	0	0	1
Q632522	1	0	0	1
Q633859	0	0	0	1
Q6368059	0	0	0	2
Q638729	3	0	0	2
Q638975	0	0	0	1
Q639203	0	0	0	2
Q639776	0	0	0	1
Q641605	0	0	0	1
Q6422092	0	0	0	1
Q642548	0	0	0	1
Q6441908	0	0	0	2
Q644318	1	4	9	1
Q644364	0	0	0	1
Q645363	3	0	6	1
Q6458655	0	0	0	1
Q6468402	0	0	0	1
Q6470994	0	0	0	1
Q6473911	7	0	6	1
Q647630	3	0	0	2
Q6489151	0	0	0	1
Q648982	0	0	1	0
Q649558	0	0	0	1
Q649602	0	0	0	1
Q650766	0	0	4	1
Q651223	0	0	14	1
Q6515763	0	0	0	1
Q651680	0	0	0	1
Q6523346	0	0	0	1
Q652568	0	0	0	1
Q652744	0	0	0	2
Q6527832	2	0	0	1
Q653078	0	0	0	1
Q653318	0	0	1	1
Q6533262	0	0	0	1
Q6533263	0	0	0	1
Q6534506	0	0	0	1
Q6534949	0	0	1	0
Q653971	14	0	0	1
Q6543199	0	0	2	1
Q6543200	0	0	0	2
Q654425	0	0	0	1
Q654485	0	0	7	1
Q6556681	0	0	0	1
Q6556693	0	0	0	1
Q657193	0	0	0	2
Q657516	0	0	3	1
Q6587253	0	0	0	1
Q659033	0	0	0	1
Q659584	1	0	0	1
Q661015	0	0	0	1
Q662185	0	0	0	1
Q662272	0	0	0	1
Q662298	0	0	5	1
Q663041	0	1	0	2
Q664174	0	0	0	1
Q665207	0	0	0	1
Q665258	0	0	0	1
Q6663796	0	0	0	3
Q6664633	0	0	0	1
Q666980	0	0	0	1
Q6673122	0	0	12	1
Q667681	0	0	2	0
Q6691991	1	0	4	1
Q6692756	0	0	0	1
Q669435	0	0	0	1
Q6705425	0	0	0	1
Q6708237	0	0	10	1
Q6708247	0	0	1	2
Q6708258	0	0	0	1
Q6708277	8	0	2	1
Q6710283	0	0	0	1
Q6714500	0	0	0	3
Q671776	0	0	0	1
Q6725785	0	0	1	1
Q673083	1	0	1	1
Q6742919	0	1	0	1
Q6742925	1	0	14	1
Q6743502	0	0	0	1
Q6743513	0	0	0	1
Q6743515	0	0	1	1
Q6744609	0	0	0	1
Q674461	0	0	0	1
Q6745785	0	0	0	1
Q675010	0	0	13	2
Q675311	0	0	3	1
Q6758201	0	0	0	1
Q676191	2	0	3	1
Q6773846	0	0	0	1
Q677449	0	0	2	1
Q6785569	0	0	3	1
Q6806121	0	0	0	2
Q6807316	1	0	0	0
Q6807330	0	0	0	1
Q680873	3	0	6	1
Q6811406	0	0	0	1
Q681160	0	0	2	1
Q681817	1	1	44	1
Q681970	0	0	0	1
Q6821200	0	0	3	2
Q6822340	1	0	0	1
Q6822896	0	0	0	1
Q6823071	0	0	0	1
Q682798	0	0	0	1
Q6837320	0	0	0	1
Q683861	3	0	0	2
Q6839205	0	0	0	1
Q6839323	0	0	0	1
Q6839796	0	0	0	2
Q684383	0	0	4	1
Q684810	0	0	0	1
Q684840	0	0	0	1
Q6853	1	5	0	2
Q685594	0	0	2	1
Q686131	0	0	0	1
Q686574	3	0	0	0
Q6881866	0	0	2	1
Q6881876	0	0	0	1
Q6881881	0	0	2	1
Q6883839	0	0	0	1
Q6884011	0	0	0	1
Q689985	0	0	21	1
Q690032	0	0	2	2
Q6901506	0	0	3	1
Q6901575	0	0	0	1
Q692536	0	0	29	2
Q6931137	0	0	0	1
Q6931138	0	0	6	2
Q6931140	0	0	2	1
Q6931266	0	0	0	1
Q6934914	0	0	2	2
Q693519	1	2	0	1
Q693578	0	0	0	1
Q693872	0	0	0	1
Q694552	0	0	0	2
Q6946984	2	0	0	1
Q6949365	0	0	1	1
Q6949370	0	0	0	2
Q6955667	0	0	0	1
Q695954	0	0	0	1
Q6985731	0	0	0	1
Q6985741	0	0	0	1
Q6993502	0	0	0	1
Q6995207	0	0	2	1
Q7002244	0	0	0	1
Q7002430	0	0	3	1
Q7003001	0	0	0	1
Q7003148	0	0	0	2
Q703961	0	2	8	1
Q704930	0	0	0	1
Q7053975	0	0	0	1
Q705906	0	0	0	1
Q7059204	0	0	0	1
Q706845	0	0	0	1
Q706952	0	0	0	2
Q7070519	0	0	5	2
Q7075544	0	0	0	1
Q7077145	0	0	3	2
Q707774	1	0	0	1
Q7077950	0	0	2	0
Q707816	0	0	0	1
Q7080278	0	0	0	1
Q708176	2	0	19	2
Q709360	2	0	2	1
Q7098081	0	0	0	1
Q7098792	0	0	0	1
Q7098795	0	0	0	1
Q7098796	0	0	2	2
Q7098800	0	0	1	1
Q7099404	0	0	0	1
Q7103623	0	0	0	1
Q7103627	0	0	0	1
Q7107436	0	0	7	1
Q7107615	0	0	0	1
Q7108870	0	0	1	1
Q7109017	0	0	0	1
Q7113244	3	0	8	1
Q7113247	0	0	0	1
Q712320	0	0	0	2
Q7128426	0	0	5	1
Q7130407	0	0	13	1
Q7130420	0	0	0	1
Q7130423	0	0	0	1
Q7135461	0	0	0	1
Q7136145	0	0	4	1
Q7136785	0	0	0	1
Q7139584	0	0	0	1
Q7139586	0	0	0	1
Q7140388	12	3	6	2
Q7141967	0	0	1	0
Q7144437	0	0	0	1
Q7157933	0	0	0	2
Q7161793	0	0	0	1
Q7161798	0	0	0	1
Q7161799	0	0	2	0
Q7161801	0	0	0	1
Q7165022	0	0	0	1
Q7168573	0	0	0	1
Q7168693	0	0	1	1
Q7168876	0	0	0	1
Q7169165	0	0	0	1
Q7170410	1	0	0	1
Q7170411	0	0	0	2
Q7170412	0	0	0	1
Q7171312	0	0	0	1
Q7186555	0	0	0	1
Q7193408	1	0	13	1
Q7193413	0	0	0	1
Q719656	0	0	0	2
Q7199538	0	0	9	1
Q72000	0	0	0	1
Q7200296	0	0	10	1
Q7200298	0	0	0	1
Q720032	0	0	0	1
Q7202249	0	0	0	1
Q7204592	0	0	0	1
Q7204730	0	0	0	2
Q7204732	0	0	4	0
Q7204815	0	0	0	1
Q7204901	0	0	1	1
Q7204944	0	0	0	1
Q720523	0	0	0	1
Q7205993	6	0	0	1
Q7206990	0	0	0	1
Q721073	0	0	2	1
Q7234177	0	0	0	2
Q7234988	0	0	0	1
Q7235947	0	0	0	2
Q7242093	0	0	0	1
Q7243115	0	0	0	1
Q7243132	0	0	0	1
Q7243137	0	0	0	2
Q7243138	0	0	0	1
Q724714	0	0	2	2
Q7248833	0	0	0	1
Q7248853	0	0	3	1
Q7249608	0	0	0	3
Q7250337	0	0	0	1
Q725129	0	0	0	2
Q7252856	0	0	0	1
Q725345	6	0	2	2
Q7254411	0	0	0	1
Q7256482	0	0	5	1
Q725845	0	0	0	1
Q7259546	0	0	1	1
Q7259585	0	0	0	1
Q7260026	0	0	1	1
Q7263794	0	0	0	1
Q7263801	0	0	0	1
Q7267327	0	0	0	1
Q727028	5	0	9	0
Q727096	0	0	25	0
Q727153	1	0	1	1
Q727436	0	0	0	1
Q7294342	0	0	0	1
Q729735	8	0	1	1
Q7300315	0	0	4	1
Q730877	0	0	0	1
Q7310756	0	0	0	1
Q7312488	0	0	0	1
Q7312492	0	0	0	1
Q7312494	0	0	0	1
Q7312498	0	0	0	1
Q7313459	0	0	0	2
Q7314317	0	0	5	1
Q7315926	0	0	7	3
Q7316329	0	0	0	1
Q7316718	0	0	0	1
Q7316720	0	0	0	1
Q7316721	0	0	0	1
Q7316735	0	0	0	2
Q7316736	0	0	2	1
Q7316771	0	0	0	2
Q7319955	0	0	0	1
Q7320761	0	0	0	1
Q7331102	5	16	0	1
Q733493	0	0	0	1
Q734042	0	0	0	1
Q734512	0	0	0	1
Q73518	0	0	0	1
Q735652	0	0	0	1
Q736715	15	0	1	1
Q738153	0	0	2	1
Q738170	0	0	10	1
Q73828	0	0	0	2
Q738292	0	0	0	1
Q739221	0	0	0	2
Q7404869	0	0	1	1
Q7405738	0	0	0	1
Q741208	0	0	0	2
Q741315	0	0	0	1
Q741713	12	5	0	1
Q742099	0	0	0	1
Q742500	0	0	9	1
Q742672	0	0	0	1
Q742762	0	0	0	1
Q7434137	0	0	0	2
Q7434154	0	0	1	1
Q743545	0	0	1	2
Q7442319	0	0	1	2
Q744387	0	0	0	1
Q7444204	0	0	0	1
Q744790	0	0	0	2
Q7451019	0	0	0	1
Q7451220	0	0	0	1
Q745162	0	0	0	1
Q7455058	0	0	0	1
Q7455060	0	0	4	1
Q7455063	0	0	1	0
Q745550	0	0	1	2
Q745865	0	0	0	1
Q746001	2	0	0	2
Q746781	0	0	2	1
Q7476276	0	0	0	1
Q7476596	4	0	0	1
Q747735	0	0	0	1
Q748309	0	0	0	1
Q748442	1	0	0	1
Q7484623	0	0	0	2
Q749159	0	0	0	1
Q749409	0	0	19	1
Q7506696	0	0	1	1
Q750826	0	0	0	1
Q751261	0	0	0	1
Q7515484	0	0	0	1
Q751631	1	0	0	1
Q751641	0	0	2	1
Q752216	0	0	0	1
Q752298	0	0	0	1
Q7533213	0	0	0	2
Q753654	0	0	0	2
Q753904	2	0	1	1
Q754348	3	0	0	1
Q7550406	0	0	0	1
Q7556879	0	0	0	1
Q7557926	0	0	0	1
Q7558248	0	0	0	1
Q7562539	1	0	1	2
Q756289	0	1	9	1
Q756610	0	0	0	1
Q7573981	0	0	0	1
Q7573994	0	0	0	1
Q7573995	0	0	4	1
Q7574983	0	0	12	2
Q7576386	0	0	1	1
Q7577457	0	0	2	1
Q757749	0	0	11	1
Q7577496	2	0	2	1
Q7577498	0	0	0	1
Q7577703	0	0	0	1
Q757838	4	0	9	1
Q7578540	2	0	9	1
Q7578957	0	0	0	1
Q7578960	0	0	0	1
Q7581954	1	0	2	1
Q761496	0	0	0	1
Q7630703	1	0	0	1
Q7630706	0	0	0	1
Q7630991	0	0	0	1
Q7631130	0	0	0	1
Q7632070	2	0	4	1
Q7632441	0	0	1	2
Q763356	0	0	0	1
Q7635034	0	0	0	1
Q7643645	0	0	0	1
Q7644639	0	0	0	1
Q7662637	0	0	0	2
Q7663355	0	0	0	1
Q7667895	0	0	3	2
Q7667896	0	0	0	1
Q766856	0	0	0	1
Q7672692	0	0	3	1
Q767327	3	0	0	2
Q767485	0	0	4	2
Q768888	0	0	1	1
Q769595	2	0	0	1
Q76973	0	0	2	1
Q769815	1	0	9	1
Q769988	0	0	0	1
Q7700555	0	0	0	1
Q7702722	0	0	0	1
Q7705854	0	0	8	1
Q771310	0	0	0	2
Q773118	0	0	0	1
Q774016	0	0	0	3
Q774483	0	0	2	1
Q775593	0	0	0	2
Q7758678	0	0	4	2
Q775927	0	0	2	2
Q776026	0	0	0	1
Q776881	0	0	0	1
Q777087	1	0	3	1
Q778502	0	0	1	1
Q778731	0	0	0	1
Q779250	0	0	0	1
Q7799620	0	0	9	1
Q7799755	0	0	0	2
Q780629	0	0	2	2
Q781618	0	0	0	1
Q7824262	0	0	0	1
Q7824266	0	0	8	1
Q7824277	0	0	3	1
Q7824965	0	0	0	1
Q782515	0	0	0	1
Q782958	0	0	1	2
Q7830375	0	0	0	2
Q7830379	0	0	0	1
Q7830387	0	0	0	1
Q7831293	0	0	1	2
Q7834208	0	0	0	1
Q7834286	0	0	0	1
Q783644	0	0	1	1
Q783903	2	0	4	1
Q7841014	0	0	0	1
Q7843329	0	0	0	1
Q7844856	0	0	0	1
Q784564	0	0	0	1
Q7847568	0	0	0	1
Q7850839	0	0	0	1
Q7850851	0	0	0	1
Q7850856	0	0	0	3
Q785827	0	0	1	1
Q7860879	0	0	7	1
Q7861692	2	0	0	1
Q786844	0	0	0	1
Q786852	0	0	1	1
Q7876086	0	0	0	1
Q787751	0	0	0	1
Q7879711	0	0	0	1
Q7879712	0	0	0	1
Q7885682	0	0	0	1
Q7899541	0	0	0	1
Q7900422	0	0	3	2
Q7900433	0	0	0	1
Q7900436	0	0	0	2
Q7900616	4	0	13	1
Q7900619	1	0	0	3
Q7900883	2	0	14	1
Q7901561	0	0	0	1
Q7902651	0	0	0	1
Q790971	2	0	6	1
Q7922590	0	0	0	1
Q7922592	0	0	4	1
Q7923095	0	0	0	1
Q7923229	1	0	2	2
Q7925271	0	0	0	1
Q7931117	0	0	0	1
Q7931125	0	0	1	2
Q7936970	0	0	0	1
Q7939442	0	0	0	1
Q794026	0	3	0	1
Q794072	0	0	0	1
Q794086	8	0	0	1
Q794457	0	0	0	1
Q797668	1	0	0	1
Q79793	0	0	0	1
Q79928	17	0	0	1
Q799615	0	0	0	1
Q8027735	0	0	0	2
Q8037184	0	0	0	1
Q8041560	0	0	42	2
Q8041590	0	0	1	1
Q8042656	0	0	1	1
Q804521	2	0	0	1
Q805030	0	0	0	1
Q8061303	0	0	0	1
Q8067052	0	0	0	2
Q8071861	0	0	0	1
