compound_id	CduftD	CpiwP	CsdiC	C<hpC	C<ioC	Chp>C	Cio>C
Q4463084	0	0	0	0	0	1	0
Q4463086	0	0	0	0	0	1	0
Q4463138	0	0	0	0	0	1	0
Q4463139	0	0	0	0	0	1	0
Q4463145	0	0	0	0	0	1	0
Q4463172	0	0	0	0	0	1	0
Q4463207	0	0	0	0	0	1	0
Q4463215	0	0	0	0	0	1	0
Q4463252	0	0	0	0	0	1	0
Q4463253	0	0	0	0	0	1	0
Q4463255	0	0	0	0	0	1	0
Q4463313	0	0	0	0	0	1	0
Q4463329	0	0	0	0	0	1	0
Q4463330	0	0	0	0	0	1	0
Q44787	0	2	0	0	0	0	0
Q44804	0	3	0	0	0	0	0
Q44814	0	3	0	0	0	0	0
Q4492115	0	0	0	0	0	1	0
Q4492129	0	0	0	0	0	1	0
Q4492130	0	0	0	0	0	1	0
Q4492133	0	0	0	0	0	1	0
Q4492135	0	0	0	0	0	1	0
Q44931	0	3	0	0	0	0	0
Q4493197	0	0	0	0	0	1	0
Q4493207	0	0	0	0	0	1	0
Q4493212	0	0	0	0	0	1	0
Q4493213	0	0	0	0	0	1	0
Q4493216	0	0	0	0	0	1	0
Q4493224	0	0	0	0	0	1	0
Q4493225	0	0	0	0	0	1	0
Q4493226	0	0	0	0	0	1	0
Q4493227	0	0	0	0	0	1	0
Q4493228	0	0	0	0	0	1	0
Q4493230	0	0	0	0	0	1	0
Q4493232	0	0	0	0	0	1	0
Q4493233	0	0	0	0	0	1	0
Q44944	2	0	0	0	0	0	0
Q4498193	0	0	0	0	0	1	0
Q4498194	0	0	0	0	0	1	0
Q4498195	0	0	0	0	0	1	0
Q4498198	0	0	0	0	0	1	0
Q4498199	0	0	0	0	0	1	0
Q4498202	0	0	0	0	0	1	0
Q4498206	0	0	0	0	0	1	0
Q4498207	0	0	0	0	0	1	0
Q4498210	0	0	0	0	0	1	0
Q4498211	0	0	0	0	0	1	0
Q4498212	0	0	0	0	0	1	0
Q4498213	0	0	0	0	0	1	0
Q4498214	0	0	0	0	0	1	0
Q4498220	0	0	0	0	0	1	0
Q4498222	0	0	0	0	0	1	0
Q4498231	0	0	0	0	0	1	0
Q4498233	0	0	0	0	0	1	0
Q4498234	0	0	0	0	0	1	0
Q4498235	0	0	0	0	0	1	0
Q4498238	0	0	0	0	0	1	0
Q4498240	0	0	0	0	0	1	0
Q4498241	0	0	0	0	0	1	0
Q4498242	0	0	0	0	0	1	0
Q4498245	0	0	0	0	0	1	0
Q4498247	0	0	0	0	0	1	0
Q4498264	0	0	0	0	0	1	0
Q4505499	0	0	0	0	0	1	0
Q4505501	0	0	0	0	0	1	0
Q4505755	0	0	0	0	0	1	0
Q4505855	0	0	0	0	0	1	0
Q4517638	0	0	0	0	0	1	0
Q4531852	0	2	0	0	0	0	0
Q4533122	1	0	0	0	0	0	0
Q4545713	0	3	0	0	0	0	0
Q4567614	1	2	0	0	0	0	0
Q4596780	0	0	0	0	0	0	1
Q4596857	0	11	0	0	0	0	0
Q4596865	0	1	0	0	0	0	0
Q4596902	0	2	0	0	0	0	0
Q4596904	0	5	0	0	0	0	0
Q4596923	0	1	0	0	0	0	0
Q4634089	0	1	0	0	0	0	0
Q4634151	0	1	0	0	1	0	0
Q4637182	0	1	0	0	0	0	0
Q4639557	0	1	0	0	0	0	0
Q4639574	0	1	0	0	0	0	0
Q4639580	0	11	0	0	0	0	0
Q4639618	0	1	0	0	0	0	0
Q4642875	0	1	0	0	0	0	0
Q4644273	0	1	0	0	0	0	0
Q4644282	0	10	0	0	0	0	0
Q4646874	0	1	0	0	0	0	0
Q4646881	0	2	0	0	0	0	0
Q4650421	0	3	0	0	0	0	0
Q4650423	0	1	0	0	0	0	0
Q4651211	0	1	0	0	0	0	0
Q4651471	0	5	0	0	0	0	0
Q4652228	0	3	0	0	0	0	0
Q4652487	0	1	0	0	0	0	0
Q4652499	0	1	0	0	0	0	0
Q4652514	0	2	0	0	0	0	0
Q4653190	0	4	0	0	0	0	0
Q4653529	0	1	0	0	0	0	0
Q4667249	0	2	0	0	0	0	0
Q4673059	0	0	0	1	0	0	0
Q4673284	2	0	0	0	0	0	0
Q4682254	0	2	0	0	0	0	0
Q4688818	0	2	0	0	0	0	0
Q4689286	2	0	0	0	0	0	0
Q4713192	5	0	0	0	0	0	0
Q471666	0	1	0	0	0	0	0
Q471763	2	0	0	0	0	0	0
Q4724257	2	0	0	0	0	0	0
Q4734060	0	2	0	0	0	0	0
Q4734170	0	1	0	0	0	0	0
Q4734914	0	7	0	0	0	0	0
Q473537	0	0	0	0	0	1	0
Q473576	0	0	0	0	0	1	0
Q4738021	0	3	0	0	0	0	0
Q4742041	5	0	0	0	0	0	0
Q4746121	0	1	0	0	0	0	0
Q4746466	0	2	0	0	0	0	0
Q474880	1	0	0	0	0	0	0
Q4748889	0	1	0	0	0	0	0
Q4753617	0	1	0	0	0	0	0
Q4759444	0	0	0	1	0	0	0
Q4765471	2	0	0	0	0	0	0
Q4770927	0	1	0	0	0	0	0
Q4778853	0	2	0	0	0	0	0
Q4779956	0	1	0	0	0	0	0
Q4781812	1	2	0	0	0	0	0
Q4783530	0	1	0	0	0	0	0
Q4789167	0	2	0	0	0	0	0
Q4807593	0	1	0	0	0	0	0
Q4810576	0	0	0	0	0	0	1
Q4810577	0	0	0	0	0	0	1
Q4830631	2	2	0	0	0	0	0
Q48318	3	0	0	0	0	0	0
Q4832127	0	2	0	0	0	0	0
Q4832285	0	1	0	0	0	0	0
Q4834704	0	4	0	0	0	0	0
Q4835353	0	1	0	0	0	0	0
Q4835503	0	5	0	0	0	0	0
Q4835633	0	3	0	0	0	0	0
Q4835683	0	1	0	0	0	0	0
Q4836000	0	2	0	0	0	0	0
Q4836101	0	1	0	0	0	0	0
Q4836102	0	4	0	0	0	0	0
Q4836245	0	1	0	0	0	0	0
Q4836304	0	1	0	0	0	0	0
Q4836375	0	2	0	0	0	0	0
Q4836376	0	9	0	0	0	0	0
Q4836377	0	3	0	0	0	0	0
Q4836379	0	2	0	0	0	0	0
Q4836835	0	3	0	0	0	0	0
Q484583	0	0	0	0	0	2	0
Q4850048	0	13	0	0	0	0	0
Q4859329	1	0	0	0	0	0	0
Q4859684	2	0	0	0	0	0	0
Q4860208	0	1	0	0	0	0	0
Q4860707	0	2	0	0	0	0	0
Q4864593	0	9	0	0	0	0	0
Q487086	0	1	0	0	0	0	0
Q4874027	0	2	0	0	0	0	0
Q487463	0	1	0	0	0	0	0
Q4875166	0	2	0	0	0	0	0
Q4880243	0	1	0	0	0	0	0
Q4882925	0	9	0	0	0	0	1
Q4884554	0	1	0	0	0	0	0
Q4890749	0	2	0	0	0	0	0
Q4890814	0	2	0	0	0	0	0
Q4890934	1	1	37	0	0	0	0
Q4915436	0	1	0	0	0	0	0
Q4917166	0	0	0	0	0	1	0
Q4917167	0	0	0	0	0	1	0
Q4918914	1	0	0	0	0	0	0
Q4919218	1	0	0	0	0	0	0
Q4926102	3	0	0	0	0	0	0
Q4927426	0	2	0	0	0	0	0
Q4961977	0	6	0	0	0	0	0
Q4972934	1	1	0	0	0	0	0
Q498436	0	1	0	0	0	0	0
Q5002336	0	7	0	0	0	0	0
Q5007568	0	1	0	0	0	0	0
Q5009400	0	1	0	0	0	0	0
Q5009685	0	4	0	0	0	0	0
Q5009995	0	1	0	0	0	0	0
Q5010989	0	5	0	0	0	0	0
Q5010992	0	4	0	0	0	0	0
Q5010994	0	4	0	0	0	0	0
Q5013583	0	1	0	0	0	0	0
Q5013587	0	1	0	0	0	0	0
Q5013612	0	1	0	0	0	0	0
Q5013646	0	1	0	0	0	0	0
Q5014559	0	1	0	0	0	0	0
Q5014874	0	4	0	0	0	0	0
Q5014875	0	4	0	0	0	0	0
Q5016545	0	0	0	0	0	1	0
Q5016547	0	0	0	0	0	1	0
Q5018826	10	0	0	0	0	0	0
Q5026909	0	1	0	0	0	0	0
Q5030940	0	2	0	0	0	0	0
Q5032274	0	2	0	0	0	0	0
Q5036336	0	1	0	0	0	0	0
Q5037818	0	2	0	0	0	0	0
Q5038067	1	0	0	0	0	0	0
Q5057052	0	8	0	0	0	0	0
Q5058846	0	1	0	0	0	0	0
Q5064514	0	1	0	0	0	0	0
Q5065704	0	1	0	0	0	0	0
Q50694	0	0	0	0	0	1	0
Q50703	0	0	0	0	0	1	0
Q5089853	0	2	0	0	0	0	0
Q5090627	0	2	0	0	0	0	0
Q5102983	1	0	0	0	0	0	0
Q5103143	0	1	0	0	0	0	0
Q5103213	3	0	0	0	0	0	0
Q5104342	2	0	0	0	0	0	0
Q510494	1	0	0	0	0	0	0
Q5119441	3	0	0	0	0	0	0
Q5119448	0	1	0	0	0	0	0
Q5119890	0	1	0	0	0	0	0
Q5119931	0	1	0	0	0	0	0
Q5121322	0	4	0	0	0	0	0
Q5132472	2	2	0	0	0	0	0
Q5134338	3	0	0	0	0	0	0
Q5134762	0	4	0	0	0	0	0
Q5134843	4	0	0	0	0	0	0
Q5134875	0	2	0	0	0	0	0
Q5134881	0	2	0	0	0	0	0
Q5138695	0	0	0	0	0	1	0
Q5144764	0	0	0	0	0	0	1
Q5145911	1	0	0	0	0	0	0
Q5150955	0	1	0	0	0	0	0
Q5159518	0	4	0	0	0	0	0
Q5161126	0	2	0	0	0	0	0
Q516785	0	0	0	0	0	1	0
Q518114	1	0	0	0	0	0	0
Q5184160	0	5	0	0	0	0	0
Q5186964	0	2	0	0	0	0	0
Q519447	0	1	0	0	0	0	0
Q5197476	0	1	0	0	0	0	0
Q5198674	1	0	0	0	0	0	0
Q5199066	4	5	0	0	0	0	0
Q5204254	0	2	0	0	0	0	0
Q5204500	0	4	0	0	0	0	0
Q5204515	0	6	0	0	0	0	0
Q5204539	0	3	0	0	0	0	0
Q5205608	0	4	0	0	0	0	0
Q521173	0	3	0	0	0	0	0
Q5222103	0	1	0	0	0	0	0
Q5225810	0	1	0	0	0	0	0
Q524995	1	0	0	0	0	0	0
Q5255128	1	0	0	0	0	0	0
Q5263885	2	0	0	0	0	0	0
Q5264583	2	1	0	0	0	0	0
Q5264612	0	1	0	0	0	0	0
Q5268318	1	0	0	0	0	0	0
Q5268340	0	1	0	0	0	0	0
Q5268499	3	0	0	0	0	0	0
Q5274970	0	0	0	0	1	0	0
Q5275451	4	0	0	0	0	0	0
Q5276473	2	0	0	0	0	0	0
Q5276700	0	1	0	0	0	0	0
Q5277162	0	2	0	0	0	0	0
Q5279734	1	0	0	0	0	0	0
Q5280076	0	4	0	0	0	0	0
Q5280143	0	2	0	0	0	0	0
Q5303688	1	1	0	0	0	0	0
Q5308606	0	1	0	0	0	0	0
Q5321366	0	2	0	0	0	0	0
Q5323607	0	1	0	0	0	0	0
Q5323904	0	1	0	0	0	0	0
Q532908	0	0	0	0	0	1	0
Q5333851	0	2	0	0	0	0	0
Q5348096	0	4	0	0	0	0	0
Q5358600	0	2	0	0	0	0	0
Q5370305	1	0	0	0	0	0	0
Q5373824	0	2	0	0	0	0	0
Q5375164	0	1	0	0	0	0	0
Q5376331	0	0	0	0	0	0	1
Q5381479	0	4	0	0	0	0	0
Q5383794	1	0	0	0	0	0	0
Q5399299	0	1	0	0	0	0	0
Q5401860	3	0	0	0	0	0	0
Q5401864	0	1	0	0	0	0	0
Q5402392	0	1	0	0	0	0	0
Q5402419	0	0	0	0	0	2	0
Q5402458	0	1	0	0	0	0	0
Q5402585	1	0	0	0	0	0	0
Q5404835	0	3	0	0	0	0	0
Q5405160	2	0	0	0	0	0	0
Q5423588	0	1	0	0	0	0	0
Q5429279	0	3	0	0	0	0	0
Q5435087	0	2	0	0	0	0	0
Q5437132	0	2	0	0	0	0	0
Q5443204	0	3	0	0	0	0	0
Q5443558	0	1	0	0	0	0	0
Q544393	6	0	0	0	0	0	0
Q5458730	0	1	0	0	0	0	0
Q5462356	2	0	0	0	0	0	0
Q5462632	3	0	0	0	0	0	0
Q5462791	0	1	0	0	0	0	0
Q5462882	0	1	0	0	0	0	0
Q546434	3	0	0	0	0	0	0
Q5473324	0	1	0	0	0	0	0
Q5473363	2	0	0	0	0	0	0
Q549803	3	0	0	0	0	0	0
Q5508491	1	0	0	0	0	0	0
Q5512952	0	1	0	0	0	0	0
Q5514387	0	9	0	0	0	0	0
Q5514388	0	1	0	0	0	0	0
Q5514393	0	1	0	0	0	0	0
Q5515069	0	1	0	0	0	0	0
Q5515088	0	4	0	0	0	0	0
Q5515384	0	1	0	0	0	0	0
Q5516416	0	0	0	0	0	1	0
Q5519267	0	1	0	0	0	0	0
Q5521314	1	0	0	0	0	0	0
Q553220	2	0	0	0	0	0	0
Q553223	4	1	0	0	0	0	0
Q554297	1	0	0	0	0	0	0
Q55434	0	3	5	0	0	0	0
Q5548658	0	0	0	0	1	0	0
Q5552687	0	4	0	0	0	0	0
Q5567525	0	3	0	0	0	0	0
Q5572600	0	1	0	0	0	0	0
Q560	0	0	0	4	0	0	0
Q5613542	1	3	0	0	0	0	0
Q5613557	1	0	0	0	0	0	0
Q5613599	1	3	0	0	0	0	0
Q5627831	0	1	0	0	0	0	0
Q5635296	0	0	0	0	0	0	1
Q5635302	0	0	0	0	0	0	1
Q5636157	0	1	0	0	0	0	0
Q5641126	1	0	0	0	0	0	0
Q5643439	2	0	0	0	0	0	0
Q5646925	0	1	0	0	0	0	0
Q5659069	2	0	0	0	0	0	0
Q567927	0	1	0	0	0	0	0
Q57055	0	2	9	0	0	0	0
Q570757	0	3	0	0	0	0	0
Q5745805	0	1	0	0	0	0	0
Q5749037	0	4	0	0	0	0	0
Q5765204	0	5	0	0	0	0	0
Q5772999	0	1	0	0	0	0	0
Q577377	2	3	0	0	0	0	0
Q577387	0	1	0	0	0	0	0
Q578446	0	0	0	0	0	1	0
Q579348	8	8	0	0	0	0	0
Q582356	2	0	0	0	0	0	0
Q58356	1	3	0	0	0	0	0
Q58375	2	8	37	0	0	0	0
Q58376	2	7	0	0	0	0	0
Q58396	3	4	5	0	0	0	0
Q58397	1	9	5	0	0	0	0
Q58614	2	8	0	0	0	0	0
Q5871149	0	1	0	0	0	0	0
Q58713	3	3	5	0	0	0	0
Q5908266	0	4	0	0	0	0	0
Q592802	2	0	0	0	0	0	0
Q5931256	0	0	0	0	0	1	0
Q593166	2	2	0	0	0	0	0
Q59412	0	1	0	0	0	0	0
Q5957181	0	15	0	0	0	0	0
Q596022	2	0	0	0	0	0	0
Q5970086	0	4	0	0	0	0	0
Q59712	0	0	0	0	0	1	0
Q59714	0	0	0	0	0	1	1
Q5984345	0	1	0	0	0	0	0
Q5984881	0	3	0	0	0	0	0
Q5986553	1	0	0	0	0	0	0
Q599160	1	0	0	0	0	0	0
Q6003936	0	2	0	0	0	0	0
Q6004821	0	2	0	0	0	0	0
Q6004930	0	1	0	0	0	0	0
Q6006255	0	1	0	0	0	0	0
Q6007727	0	4	0	0	0	0	0
Q60154	0	0	0	0	0	1	0
Q60235	0	8	0	0	0	0	0
Q6024927	0	1	0	0	0	0	0
Q6025169	0	0	0	0	0	1	0
Q6046446	1	0	0	0	0	0	0
Q6062315	0	0	0	0	0	1	0
Q6065448	0	1	0	0	0	0	0
Q6070	0	0	0	0	0	1	0
Q6072219	0	0	0	0	0	1	0
Q607349	0	1	0	0	0	0	0
Q6085784	0	9	0	0	0	0	0
Q6095693	0	1	0	0	0	0	0
Q610592	0	0	0	0	0	1	0
Q6108574	0	1	0	0	0	0	0
Q6108577	0	1	0	0	0	0	0
Q6109058	0	1	0	0	0	0	0
Q6109176	0	1	0	0	0	0	0
Q6109195	0	1	0	0	0	0	0
Q61233	0	3	0	0	0	0	0
Q61387	3	3	5	0	0	0	0
Q6139100	0	0	0	0	0	0	1
Q61457	0	1	0	0	0	0	0
Q6151362	0	1	0	0	0	0	0
Q617253	0	0	0	0	0	1	0
Q617563	1	0	0	0	0	0	0
Q620730	1	6	0	0	0	0	0
Q621834	0	1	1	0	0	0	0
Q627499	2	0	0	0	0	0	0
Q62947	0	4	0	0	0	0	0
Q631202	0	1	0	0	0	0	0
Q632405	0	1	0	0	0	0	0
Q632856	0	5	0	0	0	0	0
Q6343207	0	0	0	0	0	1	0
Q6343237	0	0	0	0	0	1	0
Q6343309	0	0	0	0	0	1	0
Q6343339	0	0	0	0	0	1	0
Q634959	2	1	0	0	0	0	0
Q637059	0	1	0	0	0	0	0
Q637247	2	1	0	0	0	0	0
Q6374755	0	2	0	0	0	0	0
Q642217	0	1	0	0	0	0	0
Q644675	0	2	0	0	0	0	0
Q6456065	0	1	0	0	0	0	0
Q6456080	0	3	0	0	0	0	0
Q6456082	0	1	0	0	0	0	0
Q6456083	0	1	0	0	0	0	0
Q6456084	0	1	0	0	0	0	0
Q6456085	0	1	0	0	0	0	0
Q6456086	0	4	0	0	0	0	0
Q6456089	0	4	0	0	0	0	0
Q6460405	0	2	0	0	0	0	0
Q6460414	0	1	0	0	0	0	0
Q6460421	0	1	0	0	0	0	0
Q6460422	0	2	0	0	0	0	0
Q6460430	0	3	0	0	0	0	0
Q6460434	0	1	0	0	0	0	0
Q647580	0	0	0	0	0	1	0
Q6477036	0	1	0	0	0	0	0
Q6493750	0	1	0	0	0	0	0
Q6505756	0	1	0	0	0	0	0
Q6523413	0	2	0	0	0	0	0
Q6531771	0	1	0	0	0	0	0
Q6534827	0	1	0	0	0	0	0
Q6535758	0	2	0	0	0	0	0
Q6535776	0	3	0	0	0	0	0
Q6535779	0	3	0	0	0	0	0
Q654825	0	0	0	0	0	1	0
Q6554172	0	11	0	0	0	0	0
Q6554730	0	3	0	0	0	0	0
Q6556102	0	0	1	0	0	0	0
Q656259	1	0	0	0	0	0	0
Q6583284	1	0	0	0	0	0	0
Q6584634	0	4	0	0	0	0	0
Q6586709	0	1	0	0	0	0	0
Q6589976	0	0	0	0	0	2	0
Q6590349	0	3	0	0	0	0	0
Q6590371	0	4	0	0	0	0	0
Q6592038	0	4	0	0	0	0	0
Q6592047	0	1	0	0	0	0	0
Q6592066	0	8	0	0	0	0	0
Q6592076	0	3	0	0	0	0	0
Q6593346	1	0	0	0	0	0	0
Q6593527	0	2	0	0	0	0	0
Q6593941	0	1	0	0	0	0	0
Q6593984	0	2	0	0	0	0	0
Q6605919	0	3	0	0	0	0	0
Q662511	1	3	1	0	0	0	0
Q663358	2	0	0	0	0	0	0
Q6659958	0	1	0	0	0	0	0
Q6665709	4	0	0	0	0	0	0
Q6666510	2	0	0	0	0	0	0
Q668093	3	1	0	0	0	0	0
Q6683687	0	1	0	0	0	0	0
Q6695342	0	1	0	0	0	0	0
Q670	0	0	0	194	0	0	0
Q670131	4	1	19	0	0	0	0
Q6706607	0	2	0	0	0	0	0
Q6710130	0	3	0	0	0	0	0
Q6716391	0	4	0	0	0	0	0
Q6724151	0	2	0	0	0	0	0
Q6748767	0	0	0	0	0	1	0
Q6748770	0	0	0	0	0	1	0
Q6748786	0	0	0	0	0	1	0
Q675176	0	0	0	0	0	3	0
Q676896	0	4	0	0	0	0	0
Q6783851	1	0	0	0	0	0	0
Q6804390	1	0	0	0	0	0	0
Q6807292	2	0	0	0	0	0	0
Q6821618	2	6	37	0	0	0	0
Q6822173	0	5	0	0	0	0	0
Q6823517	0	10	0	0	0	0	0
Q6823919	4	0	0	0	0	0	0
Q6824116	1	0	0	0	0	0	0
Q6824154	0	11	0	0	0	0	0
Q682497	1	0	0	0	0	0	0
Q6827783	1	9	0	0	0	0	0
Q6827784	0	1	0	0	0	0	0
Q68406	0	1	0	0	0	0	0
Q6841079	0	4	0	0	0	0	0
Q68414	0	1	0	0	0	0	0
Q6842945	0	1	0	0	0	0	0
Q68484	0	1	0	0	0	0	0
Q6850472	0	4	0	0	0	0	0
Q685119	0	3	0	0	0	0	0
Q68566	0	1	0	0	0	0	0
Q6917202	0	3	0	0	0	0	0
Q6930896	0	1	0	0	0	0	0
Q693482	1	1	0	0	0	0	0
Q6948247	0	2	0	0	0	0	0
Q6952318	0	5	0	0	0	0	0
Q695442	0	1	0	0	0	0	0
Q6955228	0	1	0	0	0	0	0
Q6958145	0	3	0	0	0	0	0
Q696	0	0	0	1	0	0	0
Q6960874	0	1	0	0	0	0	0
Q6989992	0	4	0	0	0	0	0
Q6991226	0	2	0	0	0	0	0
Q6995920	0	2	0	0	0	0	0
Q6997373	1	0	0	0	0	0	0
Q6999822	0	1	0	0	0	0	0
Q7028230	0	0	0	0	0	1	0
Q7028298	0	0	0	0	0	2	0
Q7039308	0	0	0	0	0	1	0
Q7041453	0	3	0	0	0	0	0
Q7051181	1	0	0	0	0	0	0
Q706	0	0	0	103	0	0	0
Q7083106	1	2	0	0	0	0	0
Q7083108	0	1	0	0	0	0	0
Q7086404	0	3	0	0	0	0	0
Q7088466	0	1	0	0	0	0	0
Q7101734	0	3	0	0	0	0	0
Q7101736	0	1	0	0	0	0	0
Q7101741	0	3	0	0	0	0	0
Q7105703	0	3	0	0	0	0	0
Q7116109	1	0	0	0	0	0	0
Q7119045	0	1	0	0	0	0	0
Q7119049	0	2	0	0	0	0	0
Q7119054	0	2	0	0	0	0	0
Q7119490	0	1	0	0	0	0	0
Q7120732	0	1	0	0	0	0	0
Q7120734	0	1	0	0	0	0	0
Q7127719	0	0	0	0	0	1	0
Q7129023	1	0	0	0	0	0	0
Q713	0	0	0	21	0	0	0
Q7131441	0	8	0	0	0	0	0
Q7157043	0	7	0	0	0	0	0
Q7160547	3	0	0	0	0	0	0
Q7162004	2	0	0	0	0	0	0
Q7181443	1	0	0	0	0	0	0
Q7189490	0	1	0	0	0	0	0
Q7194603	0	1	0	0	0	0	0
Q71969	3	0	0	0	0	0	0
Q7198008	0	1	0	0	0	0	0
Q722	0	0	0	63	0	0	0
Q7225947	0	0	0	0	0	1	0
Q7225950	0	0	0	0	0	1	0
Q7225951	0	0	0	0	0	1	0
Q7226181	2	0	0	0	0	0	0
Q7227099	4	0	0	0	0	0	0
Q7234706	0	0	0	0	0	1	0
Q7237376	0	1	0	0	0	0	0
Q7238392	0	2	0	0	0	0	0
Q7239912	0	5	0	0	0	0	0
Q7240024	0	4	0	0	0	0	0
Q7240518	0	1	0	0	0	0	0
Q7249694	0	1	0	0	0	0	0
Q7252902	0	1	0	0	0	0	0
Q7253051	0	1	0	0	0	0	0
Q7268283	0	3	0	0	0	0	0
Q7272222	4	0	0	0	0	0	0
Q7272223	0	2	0	0	0	0	0
Q7272542	1	0	0	0	0	0	0
Q7272557	0	4	0	0	0	0	0
Q7272620	0	11	0	0	0	0	0
Q7277302	0	2	0	0	0	0	0
Q7277303	0	1	0	0	0	0	0
Q7277678	0	3	0	0	0	0	0
Q7277958	0	8	0	0	0	0	0
Q7277962	0	1	0	0	0	0	0
Q7279814	0	3	0	0	0	0	0
Q729213	1	1	0	0	0	0	0
Q7296272	0	7	0	0	0	0	0
Q7307897	0	4	0	0	0	0	0
Q7310905	0	4	0	0	0	0	0
Q7314015	0	1	0	0	0	0	0
Q7318276	0	2	0	0	0	0	0
Q7320283	0	2	0	0	0	0	0
Q733186	2	1	0	0	0	0	0
Q7334443	1	0	0	0	0	0	0
Q7336984	0	1	0	0	0	0	0
Q7339199	0	6	0	0	0	0	0
Q7339209	0	1	0	0	0	0	0
Q7340703	0	1	0	0	0	0	0
Q736113	1	1	0	0	0	0	0
Q7361410	0	4	0	0	0	0	0
Q736270	3	0	0	0	0	0	0
Q7363205	3	9	0	0	0	0	0
Q737	0	0	0	82	0	0	0
Q7370686	0	1	0	0	0	0	0
Q7372445	0	12	0	0	0	0	0
Q7376181	0	6	0	0	0	0	0
Q7376558	0	1	0	0	0	0	0
Q737743	2	0	0	0	0	0	0
Q7383611	0	4	0	0	0	0	0
Q7387033	0	1	0	0	0	0	0
Q7388901	0	1	0	0	0	0	0
Q7388905	0	3	0	0	0	0	0
Q7388907	0	6	0	0	0	0	0
Q7388908	0	3	0	0	0	0	0
Q7388910	0	3	0	0	0	0	0
Q7388911	0	2	0	0	0	0	0
Q7388914	0	2	0	0	0	0	0
Q7388915	0	1	0	0	0	0	0
Q7389023	0	3	0	0	0	0	0
Q7389140	0	4	0	0	0	0	0
Q7389148	0	4	0	0	0	0	0
Q7390598	0	2	0	0	0	0	0
Q7391803	0	1	0	0	0	0	0
Q7392720	0	1	0	0	0	0	0
Q7392758	0	1	0	0	0	0	0
Q7392759	0	1	0	0	0	0	0
Q7392763	0	2	0	0	0	0	0
Q7392863	0	1	0	0	0	0	0
Q7392878	0	3	0	0	0	0	0
Q7394936	0	7	0	0	0	0	0
Q7396015	0	4	0	0	0	0	0
Q73972	4	0	0	0	0	0	0
Q744	0	0	0	86	0	0	0
Q7448341	0	4	0	0	0	0	0
Q7448840	0	1	0	0	0	0	0
Q7449140	0	4	0	0	0	0	0
Q7450628	0	1	0	0	0	0	0
Q7452012	0	1	0	0	0	0	0
Q7454518	0	2	0	0	0	0	0
Q7455005	1	0	0	0	0	0	0
Q745794	0	0	0	0	0	1	0
Q7515025	0	0	0	0	0	1	0
Q7521885	0	1	0	0	0	0	0
Q752861	0	23	0	0	0	0	0
Q7553358	5	0	0	0	0	0	0
Q7553367	0	0	0	0	0	1	0
Q7559299	0	1	0	0	0	0	0
Q7559307	2	0	0	0	0	0	0
Q7560929	0	1	0	0	0	0	0
Q756551	0	1	0	0	0	0	0
Q757058	1	0	0	0	0	0	0
Q7577645	0	1	0	0	0	0	0
Q7577785	0	3	0	0	0	0	0
Q758	0	0	0	48	0	0	0
Q75830	0	1	0	0	0	0	0
Q75884	0	2	0	0	0	0	0
Q7636169	2	0	0	0	0	0	0
Q7636176	1	0	0	0	0	0	0
Q7636953	0	1	0	0	0	0	0
Q764283	0	1	0	0	0	0	0
Q7650517	0	2	0	0	0	0	0
Q7670263	0	1	0	0	0	0	0
Q7670627	0	2	0	0	0	0	0
Q7681221	0	3	0	0	0	0	0
Q7687250	0	2	0	0	0	0	0
Q7687612	0	1	0	0	0	0	0
Q769109	0	0	0	0	0	1	0
Q7694156	1	1	0	0	0	0	0
Q7699074	0	1	0	0	0	0	0
Q7701687	1	0	0	0	0	0	0
Q7702355	0	13	0	0	0	0	0
Q7705238	0	1	0	0	0	0	0
Q7705345	0	1	0	0	0	0	0
Q7705415	0	1	0	0	0	0	0
Q7706775	0	5	0	0	0	0	0
Q7708612	0	4	0	0	0	0	0
Q771975	2	0	0	0	0	0	0
Q772735	0	2	0	0	0	0	0
Q772913	0	0	0	0	0	1	0
Q773449	6	2	1	0	0	0	0
Q7739	0	0	37	0	0	0	0
Q774795	0	2	0	0	0	0	0
Q778163	0	0	0	0	0	1	0
Q7784686	0	2	0	0	0	0	0
Q7801294	0	1	0	0	0	0	0
Q780286	0	0	0	0	0	1	0
Q7809151	0	2	0	0	0	0	0
Q7810457	0	3	0	0	0	0	0
Q7814620	0	1	0	0	0	0	0
Q7833138	0	2	0	0	0	0	0
Q7840448	0	0	0	0	0	1	0
Q7842225	1	1	0	0	0	0	0
Q7843943	0	0	0	0	0	1	0
Q7844989	0	2	0	0	0	0	0
Q784717	2	1	0	0	0	0	0
Q7862881	0	1	0	0	0	0	0
Q7862883	0	1	0	0	0	0	0
Q7862888	0	1	0	0	0	0	0
Q7865591	0	3	0	0	0	0	0
Q7906743	0	3	0	0	0	0	0
Q7907643	0	1	0	0	0	0	0
Q7907646	0	1	0	0	0	0	0
Q7907648	0	1	0	0	0	0	0
Q7912593	1	0	0	0	0	0	0
Q7914515	1	3	0	0	0	0	0
Q7917084	0	4	0	0	0	0	0
Q7918002	1	0	0	0	0	0	0
Q7923143	0	1	0	0	0	0	0
Q7940202	0	3	0	0	0	0	0
Q794162	3	2	0	0	0	0	0
Q7941753	0	1	0	0	0	0	0
Q7946878	0	1	0	0	0	0	0
Q7946879	0	2	0	0	0	0	0
Q7946882	0	1	0	0	0	0	0
